candidate_id,name,counstituency,party,companies_house_url
116810,Navid Kaleem,Stoke-on-Trent Central,Independent,https://find-and-update.company-information.service.gov.uk/officers/9NCHK1KzvVnRbvYnSg6K6n7tAmM/appointments
116810,Navid Kaleem,Stoke-on-Trent Central,Independent,https://find-and-update.company-information.service.gov.uk/officers/qSHvhvDw-nBtWjeMiW57VUt_Vh8/appointments
116812,Richard Brunning,Mid Bedfordshire,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/ijqSbHE8mbS5HZJnH-o8hZTVXTo/appointments
116816,Damon Young,Epsom and Ewell,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/WIe3Hm7-Mo48Cs4K7meMu7jCWZk/appointments
116839,Matt Warnes,Mansfield,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/A-1rH5MWLV3Z0YIYlYkn6c3vmxk/appointments
116861,Sabira Lakha,Harrow East,Independent,https://find-and-update.company-information.service.gov.uk/officers/sVfuKMs5svKkkaDJs4Drh5311l8/appointments
116868,John Hunter Bright,Orpington,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/AR26pu2ydGD_QhDLL75O7BGSxiw/appointments
116868,John Hunter Bright,Orpington,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/LpFBsCOMkD2L6XBlwIV79S3suzY/appointments
116875,Nizam Ali,Stratford and Bow,Independent,https://find-and-update.company-information.service.gov.uk/officers/mWawxFo4kHxUyK3peW1Ewfh2K1E/appointments
116880,Carla Parrish,Stoke-on-Trent South,Independent,https://find-and-update.company-information.service.gov.uk/officers/AcyOLiMT6_Usgypuz0Di2QDf5vU/appointments
116880,Carla Parrish,Stoke-on-Trent South,Independent,https://find-and-update.company-information.service.gov.uk/officers/Xfvz0JguABpKdggRNS3nBGCPZ7c/appointments
116880,Carla Parrish,Stoke-on-Trent South,Independent,https://find-and-update.company-information.service.gov.uk/officers/cOHW_jC9i5KUXPao8t7a6GGm7SU/appointments
116881,Duncan Dunlop,Lothian East,Liberal Democrats,https://find-and-update.company-information.service.gov.uk/officers/pi1mXpUFKjI3WXIqMvifNZAz4xY/appointments
116889,Gurinder Singh Josan,Smethwick,Labour Party,https://find-and-update.company-information.service.gov.uk/officers/1zagNE0qAIlUeDjb1QVo7qnyiLE/appointments
116889,Gurinder Singh Josan,Smethwick,Labour Party,https://find-and-update.company-information.service.gov.uk/officers/6LsOOe47nVXIeJORW2QRwmBYk9Y/appointments
116889,Gurinder Singh Josan,Smethwick,Labour Party,https://find-and-update.company-information.service.gov.uk/officers/ec9iPKu7luhMe08ZbmaREapJnVo/appointments
116889,Gurinder Singh Josan,Smethwick,Labour Party,https://find-and-update.company-information.service.gov.uk/officers/llCaS1ViIodoQpiGy81LkIFDkzY/appointments
116917,Adam Thewlis,Tynemouth,Heritage Party,https://find-and-update.company-information.service.gov.uk/officers/oMVMEhT6O76XgYn4vD1EnlBfWX0/appointments
116918,Taukir Iqbal,Rotherham,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/DmDFJGr64aWTCGQrAXRCJeWZqJo/appointments
116922,Qasim Ajmi,Ribble Valley,Independent,https://find-and-update.company-information.service.gov.uk/officers/QjLNu7vqtghuQ_-zConu3MEmMyA/appointments
116922,Qasim Ajmi,Ribble Valley,Independent,https://find-and-update.company-information.service.gov.uk/officers/xnzl6UhWmmqhD2MGO-fANPAb8lM/appointments
116940,Jeff Newnham,Bexhill and Battle,Independent,https://find-and-update.company-information.service.gov.uk/officers/5dktONiG9xivaYCGF1USJZSZj44/appointments
116977,Shanell Johnson,Leyton and Wanstead,Independent,https://find-and-update.company-information.service.gov.uk/officers/0-VWFeA6RA4N6DHmv1TrpGRLrNQ/appointments
116977,Shanell Johnson,Leyton and Wanstead,Independent,https://find-and-update.company-information.service.gov.uk/officers/Q5se5_q8o0VBEgtHxT47RP6iAU4/appointments
116979,Mehreen Malik,Holborn and St Pancras,Conservative and Unionist Party,https://find-and-update.company-information.service.gov.uk/officers/TSsVmtMikTy37DcPGvL0cnGn6NI/appointments
116988,Duncan Murray,Worcester,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/OxhFdT6feDehRDN7sKvJotaB6h4/appointments
116998,David P Griffiths,Dumfries and Galloway,Heritage Party,https://find-and-update.company-information.service.gov.uk/officers/DONCU9sQr1RIo5vkuE_9Sa-ccY4/appointments
117000,Ed Deedigan,Chippenham,Independent,https://find-and-update.company-information.service.gov.uk/officers/8favEjZOlEMR9Ml32N-z-2YIE6k/appointments
117003,Mohammad Hafeez,Birmingham Hall Green and Moseley,Independent,https://find-and-update.company-information.service.gov.uk/officers/x8EXi08ItijFUIqu4ZvBaowaAVQ/appointments
117012,Ajmal Masroor,Bethnal Green and Stepney,Independent,https://find-and-update.company-information.service.gov.uk/officers/BbzxQdUihvc0E22uOr1_vBz-fv0/appointments
117012,Ajmal Masroor,Bethnal Green and Stepney,Independent,https://find-and-update.company-information.service.gov.uk/officers/j0FMQCJ-yGmVeY5M7Bco1MN-NU8/appointments
117040,Luke Thomas O'Brien,West Suffolk,Independent,https://find-and-update.company-information.service.gov.uk/officers/CBDppqraJlfTQQsPIY5ibWqLGt0/appointments
117048,Ian Oliver Michael Shelley,Oxford West and Abingdon,Christian Peoples Alliance,https://find-and-update.company-information.service.gov.uk/officers/DyCUCWlNxgqfw3Lj3tskmiYUFPk/appointments
117048,Ian Oliver Michael Shelley,Oxford West and Abingdon,Christian Peoples Alliance,https://find-and-update.company-information.service.gov.uk/officers/EwgN7drTHxmRPdz0B-aZf69_gZM/appointments
117048,Ian Oliver Michael Shelley,Oxford West and Abingdon,Christian Peoples Alliance,https://find-and-update.company-information.service.gov.uk/officers/wObfjkCUp2aG4CtslaNe7AK164M/appointments
117051,Adedotun Adesola Ogundemuren,Chatham and Aylesford,Christian Peoples Alliance,https://find-and-update.company-information.service.gov.uk/officers/7bWUwJk28xovQSfhyDk3dDZQ3K8/appointments
117051,Adedotun Adesola Ogundemuren,Chatham and Aylesford,Christian Peoples Alliance,https://find-and-update.company-information.service.gov.uk/officers/LrKPWaxE5-bdc1QsFxs1313MUQ4/appointments
117124,David Landau,Hackney North and Stoke Newington,Conservative and Unionist Party,https://find-and-update.company-information.service.gov.uk/officers/BPKDoWuabD5B2N_ltKGmUlOddLc/appointments
117124,David Landau,Hackney North and Stoke Newington,Conservative and Unionist Party,https://find-and-update.company-information.service.gov.uk/officers/sSx5ZHvC-swl99FJxT47MDozEDA/appointments
117135,James McMurdock,South Basildon and East Thurrock,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/utNwHCT4_0CVjdteHMDIAfeai28/appointments
117136,Shaun Bowler,Sussex Weald,Independent,https://find-and-update.company-information.service.gov.uk/officers/xphN9diMthpgZzmq3f4LiTAcKoY/appointments
117140,Peter Robert Little,Southend West and Leigh,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/MBN7w0VIfiIJAiDw2gY6lwyeDyc/appointments
117155,Anwarul Haq,Bury North,Independent,https://find-and-update.company-information.service.gov.uk/officers/sW6GvG3QA0dLxp5uMexS9GVEsts/appointments
117188,Davinder Singh Jamus,Tooting,Independent,https://find-and-update.company-information.service.gov.uk/officers/q-nXOvY0bYqDP0QL0YjT5iuYT6c/appointments
117192,Dillan Hill,"Inverness, Skye and West Ross-shire",Reform UK,https://find-and-update.company-information.service.gov.uk/officers/3rYy441KmztOazHYZ8gzbYURuCU/appointments
117192,Dillan Hill,"Inverness, Skye and West Ross-shire",Reform UK,https://find-and-update.company-information.service.gov.uk/officers/Ni95l0ECNhxu9WNYjkkS4MPhgMs/appointments
117198,Obi Monye,Ely and East Cambridgeshire,Independent,https://find-and-update.company-information.service.gov.uk/officers/oZ1ASL_yzDST4d9Rd_EaCsILeM0/appointments
117203,Iqbal Hussain Mohamed,Dewsbury and Batley,Independent,https://find-and-update.company-information.service.gov.uk/officers/sjoGn-SaBnX2MPmZUuHRjqik_B8/appointments
117206,Alan Peter Tormey,Liverpool Garston,The Liberal Party,https://find-and-update.company-information.service.gov.uk/officers/-m7fHeD9zqH4s4EgmdI8xvtGPBQ/appointments
117212,Naveed Rashid,Nottingham East,Independent,https://find-and-update.company-information.service.gov.uk/officers/Mgg4eIzl719EEL4c-NAP5Ip9QpA/appointments
117225,Yousuf Mohamed Ibrahim Bhailok,Preston,Independent,https://find-and-update.company-information.service.gov.uk/officers/3Eath_HQTZeaI6wLAqsFgBBGmx0/appointments
117241,John Studholme,Westmorland and Lonsdale,Independent,https://find-and-update.company-information.service.gov.uk/officers/auVPi7kk_WetQRpA59XQlE_obro/appointments
117243,Denise Headley,Edmonton and Winchmore Hill,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/3TDTwrNJgIN2NUiFtYHW2JsKjJY/appointments
117243,Denise Headley,Edmonton and Winchmore Hill,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/7ZoopcrbZuYUFSz9RumeHMzSwHQ/appointments
117243,Denise Headley,Edmonton and Winchmore Hill,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/uN7L0EkBV3-8izy5FHZt5FPw-nE/appointments
117244,Adam James Goodfellow,Tamworth,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/LBOaJ1et5XRwvgMVppaM7QTQjTw/appointments
117258,Julie Peck,Kingston upon Hull West and Haltemprice,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/1oW8xjKJO2I4vq6H0FD-2rkrKGg/appointments
117275,Dan Edelstyn,Walthamstow,Independent,https://find-and-update.company-information.service.gov.uk/officers/RR0cef3_izvk0NHWCw5g8ZDkbCc/appointments
117281,John Paul Cronly,Rotherham,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/BDPlqiuKZfSL-53I8WvKaLs4ZsQ/appointments
117283,John Edward Crispin-Bailey,York Outer,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/ViiRgqJ6nG6cpMwxLMYBq29CB-U/appointments
117313,Bill McDonald,Stirling and Strathallan,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/R9VJbRGLYuFQxsukO9OkxJxzaWg/appointments
117329,Matthew Darrington,Newark,English Democrats,https://find-and-update.company-information.service.gov.uk/officers/0cNNUJH3ya70gif88zBzR_HlpCQ/appointments
117343,John Partington,Bolton North East,Independent,https://find-and-update.company-information.service.gov.uk/officers/0axA_kuXnvOYsWwMpjNGcM3hJbY/appointments
117354,Steph Koffi,Lewisham East,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/RG8RmW6td2DXk0ZxySoeZ1af_eM/appointments
117368,Matthew Alford,Bath,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/l_xqwd_Ua6MXRzuf9DjX4sZN-Qs/appointments
117377,Vivek Chhabra,Stockton West,Independent,https://find-and-update.company-information.service.gov.uk/officers/3Qo9hO3rdofZtpP5c_gkSdCgMLQ/appointments
117379,Mohammed Zaroof,Stockton West,Independent,https://find-and-update.company-information.service.gov.uk/officers/26uLeUgwKpuFG_0kZPiOxOXvwN8/appointments
117383,Omar Faruk,Stratford and Bow,Independent,https://find-and-update.company-information.service.gov.uk/officers/4H4P0fBAQCdi63N1IhTWlec5Yas/appointments
117392,Mohamed Jaffar El Gadhy,Liverpool Wavertree,Independent,https://find-and-update.company-information.service.gov.uk/officers/QVyy0V7G1qVvAUOJpEqApsEeTns/appointments
117392,Mohamed Jaffar El Gadhy,Liverpool Wavertree,Independent,https://find-and-update.company-information.service.gov.uk/officers/rux2gMT2m1Bw3X8sqG07CMV0DJc/appointments
117398,Sathish Mohan Ramadoss,East Ham,Independent,https://find-and-update.company-information.service.gov.uk/officers/wl9tsnk9cALDc6vgQCTh3ZJXp-8/appointments
117408,Amy Lynch,Wimbledon,Independent,https://find-and-update.company-information.service.gov.uk/officers/UZvnTFfKjLqJl4e0pQgYtj5dv0I/appointments
117419,Talat Sajawal,Bradford East,Independent,https://find-and-update.company-information.service.gov.uk/officers/Js_S5aCzuZaAal_Q46BgDEwydpk/appointments
117429,Akeel Hussain,Bradford West,Independent,https://find-and-update.company-information.service.gov.uk/officers/jIUeUKWtVo8xOdDFx9Gnnq5TZ6M/appointments
117429,Akeel Hussain,Bradford West,Independent,https://find-and-update.company-information.service.gov.uk/officers/sfi7_X74oPI-S9GiqqD668i_0g0/appointments
117429,Akeel Hussain,Bradford West,Independent,https://find-and-update.company-information.service.gov.uk/officers/teYZa_cvMrmfGfYAScV7z7tuuKU/appointments
117429,Akeel Hussain,Bradford West,Independent,https://find-and-update.company-information.service.gov.uk/officers/vl3FfyfkGqM10ZTwjYVrna8ALEY/appointments
117445,Christopher Greener,Tynemouth,Independent,https://find-and-update.company-information.service.gov.uk/officers/7ylUdF14aH9ngQxzcAqJ4r1-sa8/appointments
117447,Mustaque Rahman,Tynemouth,Independent,https://find-and-update.company-information.service.gov.uk/officers/VmAOEhcRripC4G2m5mnLN-KqKsg/appointments
117447,Mustaque Rahman,Tynemouth,Independent,https://find-and-update.company-information.service.gov.uk/officers/cyNObP3UcTBx6dKNHwuWxYHmvGI/appointments
117447,Mustaque Rahman,Tynemouth,Independent,https://find-and-update.company-information.service.gov.uk/officers/iJiyaE53av9caI3s2FsZgjxMfnw/appointments
117450,Dr Abdul R Butt,Scunthorpe,Independent,https://find-and-update.company-information.service.gov.uk/officers/wLnNaQsENGcy6uQji5ztMabpAfg/appointments
117459,Dawn Furness,Cramlington and Killingworth,Independent,https://find-and-update.company-information.service.gov.uk/officers/9mj7yPOFXjfKVgMph3NnHsyw5Xg/appointments
117468,Chris Whaley,Hexham,Independent,https://find-and-update.company-information.service.gov.uk/officers/84KtZvRFfLmCVIyjneyN6vYgZ4E/appointments
117470,Babar Saleem Raja,Birmingham Hall Green and Moseley,Independent,https://find-and-update.company-information.service.gov.uk/officers/yX2dhb6VzKJdse0FSm5MB7Ekzws/appointments
117472,Mike Spenser,Dulwich and West Norwood,Independent,https://find-and-update.company-information.service.gov.uk/officers/2J_68oZEJjO3QZfHXYUR6oS73QY/appointments
117487,James Adam Robertson Ernest Ward,South West Wiltshire,Independent,https://find-and-update.company-information.service.gov.uk/officers/7kM9Cr58GArU0MEhkQoqM8ZKGrI/appointments
117498,Abul Azad,Bexhill and Battle,Independent,https://find-and-update.company-information.service.gov.uk/officers/1qOQDLN2_NgI1hfP0zdSc0f4TiM/appointments
117500,Qazi Yasir Irshad,Maidenhead,Independent,https://find-and-update.company-information.service.gov.uk/officers/2MSKA2Y1e4NaZxW0qLjgTiwnOKk/appointments
117521,Michael Christopher Aldred,Ellesmere Port and Bromborough,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/omoyG9VEjWJ3ukaowbd50XYjt1k/appointments
117534,Dharmanand Mortha,Dudley,Independent,https://find-and-update.company-information.service.gov.uk/officers/7ERvy89DjvpcdatD5Kmhpz-qpuY/appointments
117538,Jaswinder Singh,Slough,Independent,https://find-and-update.company-information.service.gov.uk/officers/_FZCcHjpnwOJ257zbPiQmKQzq3I/appointments
117541,Cole Derek Antony Caesar,Beaconsfield,Independent,https://find-and-update.company-information.service.gov.uk/officers/yURni7iX5BGcEd77GBSzxQGh0Io/appointments
117558,Joe Biddulph,Pontypridd,Independent,https://find-and-update.company-information.service.gov.uk/officers/7q9jCOdvwiXJprlT8WQBpecrujI/appointments
117566,Mohammed Abu Shahed,Erith and Thamesmead,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/HhAJzGfMHh6IYPYVIN4xRh_OOTI/appointments
117575,Kathryn Alexandra Attwood,Worthing West,Independent,https://find-and-update.company-information.service.gov.uk/officers/DziJNmmU1NoLuoMiddGzXNObHGo/appointments
117575,Kathryn Alexandra Attwood,Worthing West,Independent,https://find-and-update.company-information.service.gov.uk/officers/fqFoQ8QaCdA6U7ZfGNNXzng6ar4/appointments
117602,Alan Grant,East Renfrewshire,Liberal Democrats,https://find-and-update.company-information.service.gov.uk/officers/J-8p06I7JcF1MVekjpT_tPkRZc0/appointments
117619,Jennifer Blake,Peckham,Independent,https://find-and-update.company-information.service.gov.uk/officers/UPpATuxunDogB7PGPEPvv3RyIvA/appointments
117619,Jennifer Blake,Peckham,Independent,https://find-and-update.company-information.service.gov.uk/officers/d23XZrbi508cp5jWeMHnTzmd25g/appointments
117631,Jag Boyapati,Stoke-on-Trent North,Independent,https://find-and-update.company-information.service.gov.uk/officers/R7LcHZMaKGFZR3D8nv8TEBn9L40/appointments
117634,Stephen McNamara,Kilmarnock and Loudoun,Independent,https://find-and-update.company-information.service.gov.uk/officers/5-D1ej3XJ51-Va3PtrRqCsl5G_4/appointments
117634,Stephen McNamara,Kilmarnock and Loudoun,Independent,https://find-and-update.company-information.service.gov.uk/officers/AHLAHxeTU7Zkuu7y1XMpKvMyWp8/appointments
117635,William Thomson,Kilmarnock and Loudoun,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/Bg358oquscj6D4iXh8BZ4AQSdxY/appointments
117650,James Grimshaw Gollins,Shrewsbury,Independent,https://find-and-update.company-information.service.gov.uk/officers/-8QmzFpA7MM9u-WskSQ6-ZGQawA/appointments
117684,William Jeffrey Highton,East Grinstead and Uckfield,English Democrats,https://find-and-update.company-information.service.gov.uk/officers/SSr2d-MrVFCfB5ref2UgBt7zr54/appointments
117686,Farooq Ahmed Siddique,Bristol East,Independent,https://find-and-update.company-information.service.gov.uk/officers/5RBuiNEIY7QBv9-_hgq9Y5H4hyw/appointments
117686,Farooq Ahmed Siddique,Bristol East,Independent,https://find-and-update.company-information.service.gov.uk/officers/RG2e59j56Os2vRjmGBWAnKUXhMI/appointments
117691,David Groocock,Isle of Wight East,Independent,https://find-and-update.company-information.service.gov.uk/officers/YoNXQwis_qaPRXF_PwnHFxaztC4/appointments
117695,Ketankumar Pipaliya,South West Hertfordshire,UK Voice,https://find-and-update.company-information.service.gov.uk/officers/HElraPFOdDb9VxLFMX660l73-xg/appointments
117696,Asif Ali,Bristol North East,Independent,https://find-and-update.company-information.service.gov.uk/officers/UIq6_2hlJq4LZoEWcM8Km7y-nk0/appointments
117698,John Ernest Urquhart,Cardiff West,Independent,https://find-and-update.company-information.service.gov.uk/officers/-C-2wBU37fyJguPh4FUdzgkuO0k/appointments
117698,John Ernest Urquhart,Cardiff West,Independent,https://find-and-update.company-information.service.gov.uk/officers/hSFRT6CrfAgBnACNxXqYwzX0mZY/appointments
117711,David McNabb,Mid Dunbartonshire,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/__odDJU45EyGj2JcZZSNwEE45O0/appointments
117717,Andy Polshaw,Stoke-on-Trent Central,Independent,https://find-and-update.company-information.service.gov.uk/officers/VB5clpfOchSn4w-ad0ob4RA15Cw/appointments
117717,Andy Polshaw,Stoke-on-Trent Central,Independent,https://find-and-update.company-information.service.gov.uk/officers/tdrpDoDlA4zLO64EFNhElrudvSo/appointments
117726,Rowena Mary Easton,Lewes,Social Democratic Party,https://find-and-update.company-information.service.gov.uk/officers/lZJmsEPqhHf-OH1p1CsYH9o-HJg/appointments
117732,Brian Neil Richmond,Richmond and Northallerton,Independent,https://find-and-update.company-information.service.gov.uk/officers/6tOlMQVeysu-DrWv5TKyVafAU78/appointments
117744,Paul Hugill,Louth and Horncastle,Independent,https://find-and-update.company-information.service.gov.uk/officers/1tRsiXhYo1M6hLq23an8zbll57M/appointments
117744,Paul Hugill,Louth and Horncastle,Independent,https://find-and-update.company-information.service.gov.uk/officers/WcrO8irr0eQ_cZMTKil8H8HPIxY/appointments
117744,Paul Hugill,Louth and Horncastle,Independent,https://find-and-update.company-information.service.gov.uk/officers/_SC40WndaUWnjFPk46KGY7siZog/appointments
117749,Jaginder Singh,Ealing Southall,Independent,https://find-and-update.company-information.service.gov.uk/officers/HDt1DRiT_frMefevIIHDNEhR3qM/appointments
117779,Kulsum Hussin,Croydon South,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/qdiEPpW0_RwA-P66nhb6RupPoms/appointments
117779,Kulsum Hussin,Croydon South,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/syagK9FWyn8gKIHmrTF9fQZyJ-c/appointments
117781,Zahid Ejaz Khan,Peterborough,Independent,https://find-and-update.company-information.service.gov.uk/officers/swjHz5xu6R-axQhHKj6vyjoX5SA/appointments
117783,Harry Masters,Hinckley and Bosworth,Independent,https://find-and-update.company-information.service.gov.uk/officers/Hx7ViMPC0bson80MP2Mk00T13p0/appointments
117783,Harry Masters,Hinckley and Bosworth,Independent,https://find-and-update.company-information.service.gov.uk/officers/K9a7Va4LNbk9Iy0ggs84h8S-jC4/appointments
117796,Mark Smallwood,Wycombe,Independent,https://find-and-update.company-information.service.gov.uk/officers/9KtaWmnG3u8EmV4O8Uobw4UxbfE/appointments
117812,Peter James Cook,Gillingham and Rainham,Independent,https://find-and-update.company-information.service.gov.uk/officers/PDI7trsWTTelgSryyBZmC60crSQ/appointments
117832,Zephyr Tair,Derby South,Independent,https://find-and-update.company-information.service.gov.uk/officers/mhglAQcvtjxKZ9lofDeWl5OrGgs/appointments
117836,Mohhamed Bilal,Manchester Rusholme,Workers Party of Britain,https://find-and-update.company-information.service.gov.uk/officers/WnkgLBUabEQaLwylFFXRcafBptw/appointments
117840,David Brown,Manchester Central,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/3dGceNCJHzCv9Ojb6ta8GwI_U80/appointments
117841,Albati Kalonda,Manchester Central,Independent,https://find-and-update.company-information.service.gov.uk/officers/HbQhNVplKYsJqV7hCuLKtaPLIYs/appointments
117844,Mark Griffiths,Aberafan Maesteg,Reform UK,https://find-and-update.company-information.service.gov.uk/officers/hQ0NYKDqHVZGjQrHPHKwsEOH8FA/appointments
117916,Raja Miah,"Oldham West, Chadderton and Royton",Independent,https://find-and-update.company-information.service.gov.uk/officers/vZrrc5ejSEVaI5DDVAVJ84t9tMs/appointments
